city_id,county_id,state_id,name,lat,lon
2029,190,6,"Livermore/pleasonton (area)",37.1481399536133,-119.644248962402
2030,191,6,Corning/redding/richfield,39.973887,-122.173305
2031,180,6,"Modesto (west of)",37.6383018493652,-120.999588012695
2032,161,6,"Sequoia national park",36.535831451416,-118.616142272949
2033,170,6,"Yucca valley (rural)",34.123161315918,-116.4150390625
2034,156,6,"La jolla (on i-5 at gillman road exit)",32.8408508300781,-117.257797241211
2035,161,6,"Burbank/los angeles",34.1719589233398,-118.606468200684
2036,182,6,"Suisun city (fairfield)",38.248334,-122.010066
2037,-1,6,"Monrovia/arcadia/auarte area",36.778261,-119.4179324
2038,160,6,Farmersville,36.305352,-119.208135
2039,162,6,"Cloverdale (north of)",38.8060989379883,-123.017707824707
2040,156,6,"Ocotilla wells",33.1468391418457,-116.141586303711
2041,167,6,"Lafayette/walnut creek",37.7712593078613,-122.251922607422
2042,94,6,"Soda springs (by highway 80)",39.324806,-120.37875
2043,173,6,"Folsom (over/cameron park)",38.6815490722656,-121.163261413574
2044,162,6,"Glen ellen",38.355034,-122.544441
2045,158,6,Reedley,36.599207,-119.448036
2046,161,6,"Bell gardens",33.964379,-118.154437
2047,170,6,"Ludlow (8 miles west of)",34.7816505432129,-116.409271240234
2048,166,6,Orcutt,34.867268,-120.423559
2049,161,6,"Los angeles area",34.0032730102539,-118.114822387695
2050,197,6,"Santa margarita",35.391529083252,-120.607948303223
2051,175,6,"Fall river mills",41.007241,-121.441134
2052,203,6,Ione,38.3523788452148,-120.933250427246
2053,159,6,"Wheeler springs (near ojai)",34.507999420166,-119.2900390625
2054,164,6,"Luguna woods",33.6124801635742,-117.720321655273
2055,186,6,Chowchilla,37.113179,-120.230345
2056,184,6,"Mount shasta (near)",41.3129386901855,-122.312728881836
2057,169,6,"Central california",38.0162620544434,-122.27823638916
2058,170,6,"San bernandino",34.1052398681641,-117.294120788574
2059,160,6,"Kern river",36.4743656,-118.4170739
2060,183,6,Chualar,36.571113,-121.510296
2061,177,6,"Bakersfield (1-30, north of)",35.3669586181641,-119.018859863281
2062,158,6,"Coalinga (near, on south i-5)",36.137020111084,-120.362892150879
2063,158,6,"Coalinga (just outside of)",36.137020111084,-120.362892150879
2064,190,6,"Gaviota and lompoc (between)",36.734215,-6.427471
2065,177,6,Weldon,35.644103,-118.309088
2066,193,6,"San pedro/long beach",37.5982704162598,-122.502746582031
2067,186,6,Ahwahnee,37.365224,-119.7193
2068,162,6,Petaluma/sausalito,38.2636489868164,-122.652603149414
2069,160,6,Exeter,36.294006,-119.145928
2070,202,6,Dorrington,38.294369,-120.270062
2071,177,6,"Tehachapi pass hwy 58",35.1252066,-118.3965345
2072,158,6,"Fresno (merced, more than one)",36.7406806945801,-119.78572845459
2073,162,6,"Plantation (northern coast)",38.589599609375,-123.309196472168
2074,190,6,"Woodland hills-canoga park",37.1481399536133,-119.644248962402
2075,164,6,"El toro",33.6248893737793,-117.691474914551
2076,161,6,"Los angeles (knottsberry farm area)",34.0534896850586,-118.245323181152
2077,187,6,"Mount whitney",36.5784451,-118.2922437
2078,187,6,"Tuttle creek/lone pine",38.006938,-120.451059
2079,190,6,S.m,39.198812,9.132328
2080,-1,6,"Stanislaus national forest",38.2349542,-120.0665236
2081,172,6,"Rubicon trail",39.0359306335449,-120.214210510254
2082,190,6,Strathmore/llndsay,36.143436,-119.061469
2083,159,6,Somis,34.2561492919922,-118.997047424316
2084,159,6,"Camarillo (rural)",34.2228889465332,-119.050720214844
2085,135,6,Aptos,36.975658416748,-121.886291503906
2086,183,6,Monterey/seaside,36.6237525939941,-121.84122467041
2087,170,6,"Oak glen",34.045594,-116.949618
2088,166,6,"Santa ynez",34.619076,-120.093923
2089,204,6,Lookout,41.210401,-121.15296
2090,169,6,"Martinez lake",38.0137901306152,-122.135116577148
2091,177,6,"Bakersfield (i-5 north of)",35.3669586181641,-119.018859863281
2092,177,6,"Bakersfield (1 hour north of)",35.3669586181641,-119.018859863281
2093,161,6,"Pacific palasades",34.0470390319824,-118.526512145996
2094,159,6,"Santa monica mountains",34.1202842,-118.9317633
2095,161,6,"Los angeles (west hollywood)",34.0534896850586,-118.245323181152
2096,197,6,"Avila beach (diablo canyon nucular power plant)",37.840809,-121.956456
2097,156,6,"Jewell valley",32.658519744873,-116.293655395508
2098,161,6,"Reseda (san fernando valley)",34.1938400268555,-118.548057556152
2099,170,6,"San bernardino county",34.8414688110352,-116.178413391113
2100,170,6,Ucaipa,34.0339508056641,-117.058403015137
2101,190,6,"Santa ana/garden grove",37.1481399536133,-119.644248962402
2102,161,6,"Rancho dominguez",33.8575401306152,-118.215881347656
2103,174,6,"Palo alto/stanford",37.425965,-122.167218
2104,170,6,"Devore/muscoy/san bernardino",34.156059,-117.346405
2105,213,6,"Interstate 5 or tributary between vasilia and sacrammento",37.1481399536133,-119.644248962402
2106,190,6,"San jose/gilroy/salinas",37.1481399536133,-119.644248962402
2107,189,6,"Marin county",38.0563507080078,-122.743072509766
2108,161,6,"Angeles national forest area",34.0032730102539,-118.114822387695
2109,162,6,Geyserville,38.717192,-122.90351
2110,156,6,"San diego (point loma)",32.715690612793,-117.161720275879
2111,-1,6,Sequoia,36.4977551,-118.5707415
2112,157,6,Temechula,33.5024795532227,-117.166931152344
2113,172,6,"Rubicon (tahoe)",38.9952697753906,-120.247009277344
2114,158,6,"Coalinga (just outside)",36.137020111084,-120.362892150879
2115,171,6,Escalon,37.792224,-120.99994
2116,203,6,"Sutter creek",38.392857,-120.798062
2117,187,6,"Big pine",37.1642417907715,-118.289520263672
2118,191,6,Kirkwood,38.689283,-120.054929
2119,204,6,Canby,41.452233,-120.888291
2120,169,6,"El sobrante",37.9650917053223,-122.313552856445
2121,161,6,"Los angeles (50 ne of)",34.0534896850586,-118.245323181152
2122,168,6,"Willits (west of)",39.4041404724121,-123.351821899414
2123,190,6,"Penn valley/lake wildwood",39.23324,-121.19773
2124,187,6,Tecopa,35.820156,-116.204775
2125,161,6,"Los angeles (westwood)",34.0534896850586,-118.245323181152
2126,190,6,None,36.1288871765137,-5.44111108779907
2127,156,6,"Rancho bernardo",33.0242309570313,-117.083671569824
2128,170,6,"San bernardino co. (i-15, oak hill road exit)",34.8414688110352,-116.178413391113
2129,167,6,Dublin/pleasanton,37.7016639709473,-121.899230957031
2130,163,6,"San francisco (golden gate bridge)",37.7771186828613,-122.419639587402
2131,157,6,"Beaumont/moreno valley",33.9252510070801,-116.977188110352
2132,179,6,"Rio oso",38.951757,-121.531037
2133,157,6,"Mead valley (to riverside to ontario)",33.833249,-117.285007
2134,165,6,Lemoore/hanford,36.2040023803711,-119.780250549316
2135,206,6,"El dorado",38.6821594238281,-120.846809387207
2136,221,6,"Santa barbara/ highway 154",42.360525,13.413464
2137,-1,6,"Lake tahoe (about 30/40 miles southwest of)",39.1272558,-120.0202964
2138,169,6,Canyon,37.8291091918945,-122.16535949707
2139,156,6,Lamesa,32.7660217285156,-117.023551940918
2140,156,6,Middletown,38.751877,-122.622104
2141,161,6,"Silver lake",34.0915489196777,-118.27774810791
2142,193,6,Montara,37.548258,-122.492369
2143,161,6,Arleta,34.2431983947754,-118.428817749023
2144,189,6,"Bel marin keys",38.0786094665527,-122.52970123291
2145,172,6,Newcastle,38.866731,-121.131984
2146,189,6,"Corte madera",37.932145,-122.507735
2147,161,6,"Los angeles (north)",34.0534896850586,-118.245323181152
2148,161,6,"Diamond bar",33.9992485046387,-117.83145904541
2149,156,6,"Flinn springs",32.854808807373,-116.849609375
2150,161,6,Nothridge,34.2347717285156,-118.533882141113
2151,204,6,"Lake city",41.6460609436035,-120.195770263672
2152,156,6,Mananita,32.6688995361328,-116.292427062988
2153,190,6,"Santa rosa/forestville",36.687292,-6.135272
2154,167,6,"North san francisco",37.8788566589355,-122.270416259766
2155,157,6,Riveside,33.9816284179688,-117.373878479004
2156,157,6,"Thermal (near, torres martinez indian reservation)",33.626371,-116.130909
2157,170,6,"South ontario",33.9996109008789,-117.606422424316
2158,175,6,Anderson/redding,40.4392700195313,-122.304275512695
2159,-1,6,"Ice house campground (hiway 50)",36.778261,-119.4179324
2160,190,6,"Sierra nevada mtns (big five lakes)",36.781282,-6.344231
2161,197,6,"Paso robles (lake nacimiento region)",35.729773,-120.870146
2162,213,6,"Interstate 5",37.1481399536133,-119.644248962402
2163,186,6,"North fork",37.228099822998,-119.50968170166
2164,1748,6,"Highway 5?",43.698355,-79.260186
2165,197,6,Creaston,36.652391,-119.790786
2166,171,6,"Henry cowe park",37.9364712,-121.251087
2167,177,6,Maricopa,35.058184,-119.399495
2168,157,6,"Palm springs (outside of)",33.8232116699219,-116.512107849121
2169,174,6,"San jose (approx. 15 miles east of)",37.3384704589844,-121.885787963867
2170,161,6,"Arroyo seco",34.049877166748,-118.216262817383
2171,156,6,"Santee (san diego)",32.870491027832,-116.97102355957
2172,164,6,"Newport coast",33.6064414978027,-117.828559875488
2173,156,6,"Oceanside (5-10 minutes drive /miles south of)",33.197151184082,-117.380577087402
2174,168,6,"Elk (approximately 15 miles south of mendocino)",39.1341590881348,-123.718551635742
2175,175,6,"Bella vista",40.651677,-122.256495
2176,161,6,"Pasadena (i-5, desert, north of; south of gorman)",34.1472282409668,-118.144256591797
2177,159,6,"Thousand oaks (highway 101 @ kannen rd. )",34.185001373291,-118.894248962402
2178,181,6,Anza,32.8006896972656,-115.496131896973
2179,157,6,"Riverside/palm springs (over i-10)",33.8115615844727,-116.539924621582
2180,156,6,"Fallbrook (north)",33.384651184082,-117.253120422363
2181,159,6,"Alhambra golf course",34.2320727,-119.2073771
2182,187,6,Olancha,36.269787,-118.001258
2183,176,6,"Los banos (remote east 156 near )",37.0613899230957,-120.847557067871
2184,176,6,"Stevinson (area; merced county)",37.324664,-120.849664
2185,-1,6,"Yuma (20-25 miles west of) near i-8/mexican border. proba",36.778261,-119.4179324
2186,161,6,"Harbor city / san pedro",33.737651,-118.2804354
2187,163,6,"San francisco (farallon island)",37.7771186828613,-122.419639587402
2188,161,6,"San gabriel valley",34.1088906,-117.8809607
2189,190,6,"Sacramento area (citrus heights)",37.1481399536133,-119.644248962402
2190,167,6,"Pleasanton (35miles due east of sfo)",37.658031463623,-121.877220153809
2191,1749,6,"Charlesbourg (xxèm rue ouest, québec)",46.877772,-71.283441
2192,161,6,"Westwood (los angeles)",34.0616798400879,-118.445449829102
2193,156,6,"Ramona (ne san diego)",33.041919708252,-116.868766784668
2194,170,6,Jurupa,34.0485191345215,-117.414093017578
2195,161,6,"Glendale/eagle rock (los angeles)",34.0868682861328,-118.259773254395
2196,161,6,"Studio city (san fernando valley)",34.1509704589844,-118.406318664551
2197,222,7,"Snowmass village",39.216615,-106.944175
2198,10,7,Evergreen,39.634695,-105.338667
2199,223,7,Dolores,37.473994,-108.499816
2200,224,7,"Estes park",40.377117,-105.525514
2201,225,7,Greeley,40.414406,-104.771245
2202,226,7,Fountain,38.6828804016113,-104.70068359375
2203,227,7,Centennial,39.590568,-104.869118
2204,227,7,Aurora,39.7086982727051,-104.812637329102
2205,228,7,Denver,39.7400093078613,-104.992263793945
2206,227,7,Englewood,39.646876,-104.994129
2207,224,7,"Fort collins",40.581470489502,-105.076263427734
2208,229,7,"Commerce cityy",39.8056793212891,-104.897537231445
2209,229,7,"Commerce city",39.8056793212891,-104.897537231445
2210,230,7,Pueblo,38.263858795166,-104.612373352051
2211,10,7,Arvada,39.80974,-105.10662
2212,231,7,Broomfield,39.9208602905273,-105.070579528809
2213,232,7,Fruita,39.15154,-108.72374
2214,233,7,Hemet,38.9985504150391,-105.547828674316
2215,226,7,"Colorado springs",38.8334503173828,-104.821807861328
2216,229,7,Northglenn,39.911167,-104.97884
2217,233,7,"Red feather area",38.9985504150391,-105.547828674316
2218,228,7,"Denver (near)",39.7400093078613,-104.992263793945
2219,234,7,Nucla,38.266534,-108.548716
2220,235,7,Gypsum,39.638312,-106.960665
2221,236,7,Louisville,39.969532,-105.143215
2222,236,7,Lafayette,39.987720489502,-105.090492248535
2223,237,7,Durango,37.2736701965332,-107.879302978516
2224,229,7,Westminster,39.88219,-105.064426
2225,238,7,"La veta",37.508562,-105.008487
2226,226,7,"Chipita park",38.926830291748,-105.00511932373
2227,239,7,"Eleven mile state park",38.9289932250977,-105.525917053223
2228,230,7,"Pueblo west",38.350364,-104.72769
2229,240,7,"Castle pines",39.443568,-104.895456
2230,224,7,Timnath,40.53309,-104.961193
2231,241,7,Florissant,38.944557,-105.28987
2232,227,7,Littleton,39.590375,-105.020084
2233,237,7,Bayfield,37.235248,-107.594814
2234,224,7,Loveland,40.41708,-105.061855
2235,228,7,"Denver (west of)",39.7400093078613,-104.992263793945
2236,236,7,Boulder,40.015739440918,-105.279243469238
2237,10,7,Lakewood,39.7109489440918,-105.082733154297
2238,236,7,"Lafayette (near denver)",39.987720489502,-105.090492248535
2239,242,7,Dillon,39.618196,-106.039894
2240,222,7,Aspen,39.194904,-106.836966
2241,228,7,"Denver (east of; weld co.)",39.7400093078613,-104.992263793945
2242,225,7,Windsor,40.477555,-104.9168
2243,239,7,Guffey,38.7514305114746,-105.521369934082
2244,239,7,Bailey,39.4062385559082,-105.47770690918
2245,240,7,Parker,39.5180702209473,-104.754356384277
2246,236,7,Longmont,40.1639404296875,-105.10050201416
2247,240,7,"Daniels park",39.4879376,-104.9321084
2248,229,7,Thornton,39.918037,-104.945448
2249,230,7,"Colorado city",37.9450492858887,-104.836029052734
2250,243,7,"Canon city",38.4406394958496,-105.238136291504
2251,232,7,"Grand junction",39.068790435791,-108.564453125
2252,229,7,Brighton,39.968504,-104.795108
2253,225,7,"La salle",40.348657,-104.705902
2254,239,7,Jefferson,39.3763084411621,-105.801643371582
2255,244,7,Trinadad,37.1677207946777,-104.508178710938
2256,245,7,Rangely,40.095177,-108.75674
2257,234,7,Montrose,38.469058,-107.860649
2258,10,7,"Wheat ridge",39.772327,-105.103009
2259,229,7,Strasburg,39.720709,-104.318187
2260,246,7,Craig,40.517034,-107.555674
2261,274,7,"Co/wy border (rocky mtns.)",38.4705593,-102.2963382
2262,223,7,"Cortez colorado",37.3488827,-108.5859265
2263,226,7,Torrance,38.7672805786133,-104.213088989258
2264,247,7,Delta,38.760011,-108.077844
2265,227,7,"Cherry creek state park",39.6212356,-104.8396248
2266,237,7,"Cherry creek",39.7197685241699,-104.976890563965
2267,248,7,Gunnison,38.544537,-106.928355
2268,233,7,"Valley view hot springs near crestoneco.",38.9985504150391,-105.547828674316
2269,226,7,Falcon,38.9341583251953,-104.609481811523
2270,240,7,"Highlands ranch",39.54081,-104.971033
2271,248,7,"Crested butte",38.867736,-106.977266
2272,239,7,"Guffey (4 miles outside of)",38.7514305114746,-105.521369934082
2273,236,7,Broomfield?lafayette,39.9935959,-105.0897058
2274,227,7,Peonia,39.6874008178711,-104.127731323242
2275,249,7,"Antonito (30 miles east of my location)",37.076605,-106.010222
2276,250,7,Springfield,37.404956,-102.618905
2277,232,7,"Collbran/the flat tops",39.239907,-107.964552
2278,251,7,"Buena vista",38.8428916931152,-106.133140563965
2279,252,7,Rifle,39.538931,-107.77561
2280,235,7,Avon,39.641797,-106.515877
2281,224,7,Bellvue,40.6295700073242,-105.172027587891
2282,251,7,Salida,38.53662109375,-105.992340087891
2283,242,7,Silverthorne,39.654012,-106.092443
2284,253,7,Crestone,37.9926605224609,-105.702346801758
2285,239,7,Hartsel,39.0212211608887,-105.79670715332
2286,235,7,Eagle,39.634395,-106.817214
2287,252,7,"Glenwood springs",39.550626,-107.324308
2288,254,7,"Durango/pagosa springs (between)",37.321836,-107.125655
2289,225,7,Erie,40.039068,-105.041045
2290,240,7,"Castle rock",39.376073,-104.853442
2291,254,7,"Pagosa springs",37.2674903869629,-107.010192871094
2292,10,7,Golden,39.756649017334,-105.224952697754
2293,224,7,Wellington,40.699366,-105.005825
2294,226,7,Calhan,39.034415,-104.29917
2295,232,7,Clifton,39.076582,-108.460316
2296,225,7,Platteville,40.218976,-104.836736
2297,226,7,"Manitou springs",38.857602,-104.912429
2298,229,7,Bennett,39.745605,-104.442995
2299,228,7,"Denver international airport",39.8387603759766,-104.671852111816
2300,227,7,"Greenwood village",39.615934,-104.911688
2301,238,7,Cuchara,37.3516311645508,-105.10498046875
2302,230,7,"Pueblo (100mi sw of)",38.263858795166,-104.612373352051
2303,255,7,Hayden,40.48524,-107.242309
2304,226,7,Monument,39.0915298461914,-104.871566772461
2305,225,7,Milliken,40.309512,-104.855262
2306,256,7,"San acacio",37.208634,-105.566638
2307,236,7,"Boulder (gun barrel subdivision)",40.015739440918,-105.279243469238
2308,10,7,Conifer,39.5166206359863,-105.305320739746
2309,235,7,Basalt,39.368586,-107.048797
2310,252,7,Carbondale,39.394616,-107.214475
2311,224,7,"Fort collins (near)",40.581470489502,-105.076263427734
2312,257,7,"Colorado springs/fountain",38.9985504150391,-105.547828674316
2313,223,7,Cortez,37.3546600341797,-108.553657531738
2314,258,7,Limon,39.265076,-103.68995
2315,259,7,Burlington,39.304524,-102.271438
2316,260,7,"Kit carson",38.762823,-102.795366
2317,123,7,Fleming,40.681771,-102.839443
2318,240,7,Sedalia,39.439705,-104.969909
2319,257,7,Denver/aurora,45.999422,9.068647
2320,256,7,"San pablo",37.1435508728027,-105.392478942871
2321,195,7,Davis,38.5449065,-121.7405167
2322,226,7,"Colordo springs",38.8334503173828,-104.821807861328
2323,261,7,"Zapata falls",37.6197242736816,-105.552955627441
2324,225,7,"Ft. lupton (near)",40.0796089172363,-104.812911987305
2325,261,7,Hooper,37.745976,-105.877735
2326,252,7,"Glenwood spring",39.546028137207,-107.323699951172
2327,244,7,Trinidad,37.174057,-104.490984
2328,262,7,Ridgway,38.159128,-107.753111
2329,226,7,Peyton,39.032979,-104.490402
2330,10,7,Morrison,39.625613,-105.207919
2331,236,7,"Boulder (foothills of)",40.015739440918,-105.279243469238
2332,241,7,"Cripple creek",38.746268,-105.184219
2333,233,7,"Grand junction (15-20 miles",38.9985504150391,-105.547828674316
2334,237,7,Cascade,37.6032981872559,-107.762001037598
2335,235,7,Mccoy,39.914405,-106.725749
2336,257,7,"Edwards/vail (between)",40.074684,-105.516098
2337,239,7,Fairplay,39.223809,-105.994031
2338,230,7,"Tin cup",37.9643402099609,-104.839233398438
2339,263,7,"Idaho springs",39.749876,-105.503923
2340,236,7,Firestone/frederick,40.140741,-104.960922
2341,-1,7,"Rocky mountain national park",40.2851278,-105.6881788
2342,228,7,"Colorado (location unspecified; from amtrak train)",39.9226531982422,-104.94181060791
2343,257,7,"Sanford area",37.257434,-105.900717
2344,-1,7,"Denver near aurora",39.849512,-104.673856
2345,10,7,"Golden/ boulder (between; 2 mi. s. of rocky flats)",39.756649017334,-105.224952697754
2346,247,7,Paonia,38.869809,-107.591362
2347,141,7,Yuma,40.1244,-102.717612
2348,255,7,"Steamboat springs",40.475751,-106.823318
2349,235,7,Vail,39.6452598571777,-106.384780883789
2350,228,7,"Colorado (site unspecified by witness)",39.9226531982422,-104.94181060791
2351,261,7,"Alamosa (madano pass)",37.469237,-105.876357
2352,225,7,"Weld county",40.5542297363281,-104.393211364746
2353,226,7,"Palmer lake",39.113465,-104.899806
2354,241,7,"Woodland park",38.999063,-105.059302
2355,225,7,Johnstown,40.3360786437988,-104.906860351563
2356,10,7,Idledale,39.668928,-105.243191
2357,228,7,"Denver dia",39.8581123352051,-104.694023132324
2358,228,7,"Denver (i-25, southbound)",39.7400093078613,-104.992263793945
2359,251,7,"Johnson village/south park",38.811894,-106.107112
2360,264,7,"La junta",37.979414,-103.547336
2361,18,7,"Fort morgan",40.2546691894531,-103.801483154297
2362,228,7,Lakewood/denver,39.8616104125977,-105.008613586426
2363,238,7,"Walsenburg (approx 20 miles north of)",37.6250114440918,-104.780288696289
2364,10,7,Edgewater,39.750836,-105.062607
2365,242,7,Breckenridge,39.500227,-106.0431
2366,16,7,Lompoc,34.5352478027344,-93.5652389526367
2367,265,7,Westcliffe,38.134204,-105.465306
2368,225,7,Lochbuie,40.011108,-104.726592
2369,228,7,"Denver metro",39.7532234191895,-104.999610900879
2370,224,7,"Fort collins (seen from)",40.581470489502,-105.076263427734
2371,266,7,Lamar,38.080409,-102.617875
2372,243,7,Coaldale,38.35629,-105.815473
2373,267,7,Parshall,40.055562,-106.175995
2374,230,7,"Springer (nm)/colorado city (co)",37.9452861,-104.8352628
2375,268,7,"Las animas",38.069668,-103.223229
2376,269,7,"Dove creek",37.766668,-108.906301
2377,257,7,"Boulder area (not sure: it was far away)",38.9985504150391,-105.547828674316
2378,236,7,Superior,39.93119,-105.159085
2379,237,7,Hesperus,37.2933387756348,-108.044708251953
2380,238,7,Farisita,37.7445411682129,-105.070671081543
2381,236,7,Lyons,40.22288,-105.268755
2382,230,7,Rye,37.921281,-104.932135
2383,225,7,Frederick,40.0990905761719,-104.936561584473
2384,10,7,"Deckers (4 mi. south of)",39.2540512084961,-105.227027893066
2385,244,7,Weston,37.145923,-104.868284
2386,262,7,Ouray,38.02743,-107.67358
2387,270,7,Silverton,37.811092,-107.664643
2388,247,7,Cedaredge,38.894137,-107.925498
2389,226,7,Payton,38.8584480285645,-104.737335205078
2390,267,7,Fraser,39.928952,-105.802228
2391,257,7,"Raton/pueblo (between, enroute)",38.9985504150391,-105.547828674316
2392,228,7,"Colorado (southeast)",39.9226531982422,-104.94181060791
2393,271,7,Elizabeth,39.361011,-104.606174
2394,10,7,Columbine,39.588586,-105.06918
2395,228,7,"Colorado (eastern)",39.9226531982422,-104.94181060791
2396,271,7,Simla,39.140969,-104.081795
2397,18,7,"Fort morgan (west of)",40.2546691894531,-103.801483154297
2398,251,7,"Buena vista (none around for miles)",38.8428916931152,-106.133140563965
2399,272,7,"Telluride (nearest town)",37.940081,-107.817701
2400,225,7,"Prospect valley",40.0733108520508,-104.421737670898
2401,242,7,Keystone,39.573678,-105.934581
2402,225,7,None,40.0078086853027,-105.050300598145
2403,63,7,"Last chance",39.7399787902832,-103.590843200684
2404,228,7,Colorado,39.9226531982422,-104.94181060791
2405,237,7,Ignacio,37.117736,-107.637469
2406,238,7,Walsenburg,37.6250114440918,-104.780288696289
2407,226,7,"Colorado springs (40 se)",38.8334503173828,-104.821807861328
2408,226,7,"Colorado springs (monument)",38.8334503173828,-104.821807861328
2409,240,7,"Parker (se of)",39.5180702209473,-104.754356384277
2410,249,7,Mogote,37.0643310546875,-106.073402404785
2411,273,7,"South fork",37.669091,-106.643352
2412,224,7,Livermore,40.796630859375,-105.222106933594
2413,240,7,"Daniel's park",39.4879376,-104.9321084
2414,273,7,"Del norte",37.678447,-106.353928
2415,251,7,"Salida (near)",38.53662109375,-105.992340087891
2416,274,7,Eads,38.481347,-102.779776
2417,236,7,"Longmont (near)",40.1639404296875,-105.10050201416
2418,275,7,"Blackhawk (north of)",39.8008499145508,-105.491386413574
2419,141,7,Wray,40.079953,-102.228622
2420,226,7,"Black forest",39.063647,-104.67961
2421,247,7,"Roger's mesa (northwest of hotchkiss)",38.799006,-107.713563
2422,230,7,"Pueblo (70 miles south of)",38.263858795166,-104.612373352051
2423,236,7,Nederland,39.96322,-105.506857
2424,18,7,Brush,40.258598,-103.632348
2425,230,7,Vineland,38.244738,-104.459866
2426,255,7,Yampa,40.152996,-106.908496
2427,241,7,Victor,38.708996,-105.141845
2428,-1,7,"Great sand dunes national monument",37.759391784668,-105.585266113281
2429,227,7,"Glendale (denver)",40.086911,-105.371546
2430,229,7,"Federal heights",39.864535,-105.016159
2431,244,7,Aguilar,37.403626,-104.655036
2432,268,7,Mcclave,38.1372489929199,-102.851188659668
2433,276,8,Groton,41.325054,-72.066862
2434,277,8,Columbia/mansfield,41.5751800537109,-72.7383117675781
2435,278,8,"West hartford",41.766568,-72.754944
2436,279,8,Norwalk,41.092739,-73.419796
2437,280,8,Oakville,41.592337,-73.085216
2438,278,8,Manchester,41.781503,-72.518324
2439,279,8,Stratford,41.1991386413574,-73.1318969726563
2440,281,8,Cromwell,41.5986213684082,-72.6516418457031
2441,282,8,Derby,41.3234405517578,-73.0896530151367
2442,282,8,Milford,41.2250099182129,-73.0573272705078
2443,282,8,Waterbury,41.5585,-73.036685
2444,278,8,Newington,41.686994,-72.730838
2445,282,8,Prospect,41.5022048950195,-72.9771347045898
2446,279,8,Newtown,41.4118804931641,-73.3076629638672
2447,279,8,Bridgeport,41.1818809509277,-73.1912689208984
2448,281,8,Middletown,41.5626602172852,-72.6498413085938
2449,282,8,Meriden,41.5362815856934,-72.7978363037109
2450,278,8,Bristol,41.681578,-72.940749
2451,279,8,Stamford,41.0518188476563,-73.5422286987305
2452,283,8,Dayville,41.8464012145996,-71.8880996704102
2453,278,8,Wethersfield,41.702484,-72.669301
2454,282,8,"Beacon falls",41.4415016174316,-73.0638732910156
2455,278,8,Hartford,41.7633209228516,-72.674072265625
2456,278,8,Plainville,41.6712608337402,-72.8673934936523
2457,278,8,Avon,41.8107109069824,-72.8360290527344
2458,276,8,Salem,41.492359161377,-72.2769088745117
2459,280,8,"New milford",41.583691,-73.405971
2460,276,8,Mystic,41.3501396179199,-71.9595031738281
2461,278,8,Griswold,41.637321472168,-72.7862091064453
2462,283,8,"North windham",41.7517318725586,-72.1515274047852
2463,282,8,Wolcott,41.6017608642578,-72.9751281738281
2464,282,8,"Wallingford and cheshire",41.4597282409668,-72.8220291137695
2465,284,8,Ellington,41.9037399291992,-72.4687805175781
2466,279,8,Weston,41.1999015808105,-73.3835983276367
2467,279,8,Redding,41.3037910461426,-73.388298034668
2468,279,8,Ridgefield,41.269727,-73.492668
2469,279,8,Monroe,41.3076057434082,-73.207405090332
2470,276,8,Colchester,41.577782,-72.332885
2471,278,8,Farmington,41.7489013671875,-72.8676986694336
2472,280,8,Watertown,41.6060218811035,-73.1485748291016
2473,276,8,Uncasville,41.4280815124512,-72.1134719848633
2474,276,8,Montville,41.4353408813477,-72.1098175048828
2475,279,8,Greenwich,41.025851,-73.630503
2476,279,8,Brookfield,41.4824981689453,-73.4100036621094
2477,281,8,Haddam,41.4804801940918,-72.5159912109375
2478,280,8,Litchfield,41.746768951416,-73.1933670043945
2479,281,8,Middlefield,41.5183601379395,-72.7125778198242
2480,282,8,Madison,41.2800025939941,-72.5951690673828
2481,276,8,Stonington,41.3359184265137,-71.9064178466797
2482,284,8,Coventry,41.7815399169922,-72.3150634765625
2483,282,8,Oxford,41.4331016540527,-73.1183013916016
2484,278,8,Enfield,41.9997406005859,-72.5941772460938
2485,282,8,Cheshire,41.5019760131836,-72.9041213989258
2486,282,8,"West haven",41.2719383239746,-72.9507064819336
2487,279,8,Danbury,41.401839,-73.472285
2488,276,8,"New london (near)",41.3564414978027,-72.0964736938477
2489,276,8,Volujntown,41.5728988647461,-71.8697509765625
2490,284,8,Tolland,41.8721809387207,-72.3694534301758
2491,281,8,Katonah,41.5142822265625,-72.7419128417969
2492,281,8,Durham,41.476083,-72.681664
2493,276,8,Mashantucket,41.464468,-71.974755
2494,284,8,Somers,41.991077,-72.44293
2495,278,8,"East hartford",41.760695,-72.607646
2496,280,8,"New hartford",41.8791389465332,-72.9800109863281
2497,276,8,Preston,41.5300331115723,-71.9733123779297
2498,282,8,Ansonia,41.344249,-73.069825
2499,276,8,"North stonington",41.4404792785645,-71.8810729980469
2500,281,8,Westbrook,41.2808303833008,-72.4585037231445
2501,282,8,"West haven (viewed from)",41.2719383239746,-72.9507064819336
2502,284,8,Willington,41.8803215026855,-72.2675476074219
2503,276,8,Niantic,41.299752,-72.204488
2504,280,8,"Falls village",41.957627,-73.356208
2505,279,8,Fairfield,41.1418685913086,-73.2512130737305
2506,279,8,Westport,41.122002,-73.343406
2507,282,8,"North haven",41.381327,-72.856348
2508,284,8,Vernon,41.8658599853516,-72.4653625488281
