402	KSKA	FAIRCHILD AFB	47.615	-117.655555555556
403	KSKF	LACKLAND AFB KELLY FLD ANNEX	29.3841666666667	-98.5808333333333
404	KSKY	GRIFFING SANDUSKY	41.4333333333333	-82.6522222222222
405	KSLC	SALT LAKE CITY INTERNATIONAL	40.7883333333333	-111.9775
406	KSMF	SACRAMENTO INTERNATIONAL	38.6952777777778	-121.590555555556
407	KSNA	JOHN WAYNE ARPT ORANGE CO	33.6755555555556	-117.868055555556
408	KSPB	SCAPPOOSE INDUSTRIAL AIRPARK	45.7725	-122.862222222222
409	KSPG	ALBERT WHITTED	27.765	-82.6269444444445
410	KSPS	SHEPPARD AFB WICHITA FALLS MUNI	33.9886111111111	-98.4916666666667
411	KSSC	SHAW AFB	33.9727777777778	-80.4727777777778
412	KSSM		0	0
413	KSTL	LAMBERT ST LOUIS INTERNATIONAL	38.7475	-90.3597222222222
414	KSUU	TRAVIS AFB	38.2625	-121.927222222222
415	KSUX	SIOUX GATEWAY COL BUD DAY FLD	42.4025	-96.3841666666667
416	KSVN	HUNTER AAF	32.01	-81.1455555555556
417	KSWA		0	0
418	KSWF	STEWART INTERNATIONAL	41.5038888888889	-74.1047222222222
419	KSYM		0	0
420	KSYR	SYRACUSE HANCOCK INTERNATIONAL	43.1111111111111	-76.1061111111111
421	KSZL	WHITEMAN AFB	38.7302777777778	-93.5477777777778
422	KTBN	WAYNESVILLE RGNL ARPT AT FORNEY FLD	37.7413888888889	-92.1405555555556
423	KTCC	TUCUMCARI MUNI	35.1827777777778	-103.603055555556
424	KTCM	MC CHORD AFB	47.1375	-122.476388888889
425	KTCS	TRUTH OR CONSEQUENCES MUNI	33.2369444444444	-107.271666666667
426	KTEB	TETERBORO	40.8497222222222	-74.0608333333333
427	KTIK	TINKER AFB	35.4147222222222	-97.3863888888889
428	KTLH	TALLAHASSEE RGNL	30.3963888888889	-84.3502777777778
429	KTMB	KENDALL TAMIAMI EXECUTIVE	25.6477777777778	-80.4327777777778
430	KTNT	DADE COLLIER TRAINING AND TRANSITION	25.8616666666667	-80.8969444444444
431	KTNX	TONOPAH TEST RANGE	37.7944444444444	-116.778611111111
432	KTPA	TAMPA INTERNATIONAL	27.9752777777778	-82.5330555555556
433	KTTN	TRENTON MERCER	40.2766666666667	-74.8133333333333
434	KTUL	TULSA INTERNATIONAL	36.1983333333333	-95.8880555555556
435	KTUS	TUCSON INTERNATIONAL	32.1161111111111	-110.941388888889
436	KTXK	TEXARKANA RGNL WEBB FLD	33.4536111111111	-93.9908333333333
437	KTYR	TYLER POUNDS RGNL	32.3538888888889	-95.4022222222222
438	KTYS	MC GHEE TYSON	35.8122222222222	-83.9927777777778
439	KUGN	WAUKEGAN RGNL	42.4219444444444	-87.8677777777778
440	KVAD	MOODY AFB	30.9677777777778	-83.1927777777778
441	KVBG	VANDENBERG AFB	34.7294444444444	-120.576666666667
442	KVCV	SOUTHERN CALIFORNIA LOGISTICS	34.5930555555556	-117.379444444444
443	KVRB	VERO BEACH MUNI	27.6555555555556	-80.4177777777778
444	KWAL	WALLOPS FLIGHT FACILITY	37.94	-75.4663888888889
445	KWRB	ROBINS AFB	32.64	-83.5916666666667
446	KWRI	MC GUIRE AFB	40.0155555555556	-74.5936111111111
447	KWSD	CONDRON AAF	32.3413888888889	-106.4025
448	KWWD	CAPE MAY CO	39.0083333333333	-74.9080555555556
449	KYIP	WILLOW RUN	42.2377777777778	-83.5302777777778
450	KYNG	YOUNGSTOWN WARREN RGNL	41.2605555555556	-80.6788888888889
451	KYUM	YUMA MCAS YUMA INTERNATIONAL	32.6563888888889	-114.605833333333
452	KZUN	BLACK ROCK	35.0833333333333	-108.791666666667
453	PAAQ	PALMER MUNI	61.5947222222222	-149.088611111111
454	PABA	BARTER ISLAND LRRS	70.1338888888889	-143.576944444444
455	PABE	BETHEL	60.7797222222222	-161.837777777778
456	PABH		0	0
457	PABI	ALLEN AAF	63.9944444444445	-145.721388888889
458	PABK		0	0
459	PABM	BIG MOUNTAIN AFS	59.3616666666667	-155.257222222222
460	PABR	WILEY POST WILL ROGERS MEM	71.2852777777778	-156.765833333333
461	PABT	BETTLES	66.9152777777778	-151.528055555556
462	PACD	COLD BAY	55.2055555555556	-162.724166666667
463	PACL	CLEAR	64.3011111111111	-149.12
464	PACS		0	0
465	PACV	MERLE K MUDHOLE SMITH	60.4916666666667	-145.4775
466	PACZ	CAPE ROMANZOF LRRS	61.7802777777778	-166.038611111111
467	PADF		0	0
468	PADK	ADAK	51.8777777777778	-176.645833333333
469	PADL	DILLINGHAM	59.0452777777778	-158.503333333333
470	PADQ	KODIAK	57.75	-152.493611111111
471	PADU	UNALASKA	53.9	-166.543333333333
472	PAED	ELMENDORF AFB	61.2511111111111	-149.806388888889
473	PAEH	CAPE NEWENHAM LRRS	58.6472222222222	-162.060555555556
474	PAEI	EIELSON AFB	64.6655555555556	-147.101388888889
475	PAEN	KENAI MUNI	60.5730555555556	-151.245
476	PAFA	FAIRBANKS INTERNATIONAL	64.815	-147.856111111111
477	PAFB	WAINWRIGHT AAF	64.8375	-147.614444444444
478	PAFR	BRYANT AHP	61.2661111111111	-149.653055555556
479	PAFW		0	0
480	PAGA	EDWARD G PITKA SR	64.7361111111111	-156.937222222222
481	PAGK	GULKANA	62.1547222222222	-145.456388888889
482	PAGY	SKAGWAY	59.46	-135.315555555556
483	PAHG		0	0
484	PAHO	HOMER	59.6455555555556	-151.476388888889
485	PAIL	ILIAMNA	59.7536111111111	-154.910833333333
486	PAIM	INDIAN MOUNTAIN LRRS	65.9927777777778	-153.704166666667
487	PAJN	JUNEAU INTERNATIONAL	58.3547222222222	-134.576111111111
488	PAKA		0	0
489	PAKN	KING SALMON	58.6766666666667	-156.649166666667
490	PAKT	KETCHIKAN INTERNATIONAL	55.3555555555556	-131.713611111111
491	PALU	CAPE LISBURNE LRRS	68.875	-166.11
492	PAMC	MC GRATH	62.9527777777778	-155.605555555556
493	PAMD	MIDDLETON ISLAND	59.4497222222222	-146.308611111111
494	PAME		0	0
495	PAMR	MERRILL FLD	61.2141666666667	-149.846111111111
496	PANC	TED STEVENS ANCHORAGE INTERNATIONAL	61.1741666666667	-149.996111111111
497	PANT	ANNETTE ISLAND	55.0422222222222	-131.572222222222
498	PAOM	NOME	64.5119444444444	-165.445
499	PAOR	NORTHWAY	62.9611111111111	-141.928888888889
500	PAOT	RALPH WIEN MEM	66.8844444444444	-162.598333333333
501	PAPB	ST GEORGE	56.5783333333333	-169.661388888889
502	PAPM	PLATINUM	59.0111111111111	-161.819444444444
503	PASC	DEADHORSE	70.1947222222222	-148.465
504	PASI	SITKA ROCKY GUTIERREZ	57.0469444444444	-135.361388888889
505	PASN	ST PAUL ISLAND	57.1672222222222	-170.220277777778
506	PASV	SPARREVOHN LRRS	61.0972222222222	-155.574166666667
507	PASY	EARECKSON AS	52.7122222222222	174.113611111111
508	PATA	RALPH M CALHOUN	65.1741666666667	-152.109166666667
509	PATC	TIN CITY LRRS	65.5630555555556	-167.922222222222
510	PATK	TALKEETNA	62.3202777777778	-150.093611111111
511	PATL	TATALINA LRRS	62.8941666666667	-155.976388888889
512	PAUN	UNALAKLEET	63.8883333333333	-160.798888888889
513	PAVD	VALDEZ PIONEER FIELD	61.1338888888889	-146.248333333333
514	PAWT	WAINWRIGHT AS	70.6133333333333	-159.860277777778
515	PAWW		0	0
516	PAYA	YAKUTAT	59.5030555555556	-139.66
517	PBTI		0	0
518	PFYU	FORT YUKON	66.5713888888889	-145.250277777778
519	PHJG		0	0
520	PHKM		0	0
521	PHKU		0	0
522	PHMO		0	0
523	PHUP	UPOLU	20.265	-155.859722222222
524	PHWA		0	0
525	PHWR		0	0
526	PHZH		0	0
527	POLI	OLIKTOK LRRS	70.4994444444445	-149.879444444444
528	PPIZ	POINT LAY LRRS	69.7327777777778	-163.005277777778
